place_id,osm_id,name,alt_names,lat,lon,address,province_code,district_code,ward_code,categories,subcategories,tags,verified,last_updated,source,popularityScore,rating
HN-OSM-0001,N104770283,Cửa Hàng Bò Nầm Nướng,,21.0390983,105.8480778,"34, Hàng Giấy",HN,,,food_court,,,False,2025-11-25,osm,,
HN-OSM-0002,N310727632,Cửa Hàng Bánh Tôm Hồ Tây,Bánh tôm Hồ Tây,21.0473212,105.8376261,,HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0003,N335641430,Khách Sạn Đức Thái,,21.0340035,105.8471444,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0004,N422416741,Cà Phê Cây Bàng Đổ,,21.0273274,105.8220368,,HN,,,cafe,,,False,2025-11-25,osm,,
HN-OSM-0005,N423736651,Cà Phê Kafa,,21.0378611,105.8010007,"118, Đường Nguyễn Khánh Toàn, Cau Giay",HN,,,cafe,,,False,2025-11-25,osm,,
HN-OSM-0006,N428403811,Bãi Đỗ Xe Ngoài Trời,,21.0419521,105.8163952,,HN,,,parking,,,False,2025-11-25,osm,,
HN-OSM-0007,N442030353,Nhà Hàng Chay Phương Nam,,21.0222319,105.84695,,HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0008,N442030367,Nhà hàng Nam Phương,,21.0217552,105.8563856,,HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0009,N442030389,Nha Hang Little Italian,,21.0169539,105.852831,,HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0010,N442031761,Nha Hang Indochine,,21.0265868,105.8430053,Nam Ngư,HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0011,N442031782,Khách Sạn Prince,,21.0273109,105.8435309,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0012,N442033041,Học Viện Không Quân,,21.000667,105.827072,,HN,,,school,,,False,2025-11-25,osm,,
HN-OSM-0013,N442033049,Somerset Grand Hanoi,,21.0258326,105.8463672,"49, Phố Hai Bà Trưng, Hoàn Kiếm",HN,HK,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0014,N442910045,Cà Phê Big One,,21.0098613,105.8476486,,HN,,,cafe,,,False,2025-11-25,osm,,
HN-OSM-0015,N442913494,KFC,,21.0109485,105.8114367,,HN,,,fast_food,fried_chicken,,False,2025-11-25,osm,,
HN-OSM-0016,N442977325,Rạp Phim CGV,CGV Cinema;rạp chiếu phim CGV,21.0111297,105.8494092,,HN,,,cinema,,,False,2025-11-25,osm,,
HN-OSM-0017,N442977691,Highlands Coffee,Highlands Coffee,21.0113724,105.8495887,,HN,,,cafe,coffee_shop;vietnamese,,False,2025-11-25,osm,,
HN-OSM-0018,N443000681,Buffet Sen Tây Hồ,Sen Tây Hồ,21.0741493,105.8154687,,HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0019,N443033827,Tượng đài Lý Thái Tổ,Statue of King Ly Thai To,21.0274885,105.854501,,HN,,,memorial,,,False,2025-11-25,osm,,
HN-OSM-0020,N443064263,Techcombank,,21.0464374,105.8021546,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0021,N444227294,Vietcombank,,21.0063661,105.830526,"7, Phố Chùa Bộc",HN,,,bank,,,False,2025-11-25,osm,,
HN-OSM-0022,N444394757,VPB,,20.9991882,105.8148675,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0023,N444394786,VietinBank,,20.9941091,105.807356,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0024,N444394810,Vikki Bank,,20.9900829,105.8016021,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0025,N444394820,BIDV,,20.9887508,105.7996906,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0026,N444394841,Agribank,,20.9864978,105.7964343,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0027,N444394867,VietinBank,,20.9845288,105.793656,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0028,N444394873,Bưu Cục Văn Mỗ,,20.9835021,105.7922468,,HN,,,post_office,,,False,2025-11-25,osm,,
HN-OSM-0029,N444394897,VIB Bank ATM,,20.979422,105.7871365,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0030,N444394919,Techcombank,,20.9801399,105.7874526,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0031,N444394942,Vikki Bank,,20.9801484,105.7874684,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0032,N444394943,VP Bank,,20.9801305,105.7874387,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0033,N444394958,VCB ATM,,20.9832853,105.7913258,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0034,N444394975,VietinBank,,20.9881912,105.7960202,"Km, 9 Nguyễn Trãi, Từ Liêm",HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0035,N444394977,BIDV,,20.9882745,105.7960419,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0036,N444395007,Vietcombank,,20.995008,105.8077942,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0037,N444395022,Agribank,,20.9996974,105.8149084,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0038,N444655908,Khoa Quốc Tế Đại Học Quốc Gia,,21.0011583,105.8030313,,HN,,,university,,,False,2025-11-25,osm,,
HN-OSM-0039,N444668652,Vietcombank,,21.0316531,105.8364907,,HN,,,bank,,,False,2025-11-25,osm,,
HN-OSM-0040,N445345255,Nhà 48 phố Hàng Ngang,House number 48 Hang Ngang Street,21.0343278,105.8504388,"48, Hàng Ngang",HN,,,attraction,,,False,2025-11-25,osm,,
HN-OSM-0041,N445345257,Chùa Lý Triều Quốc Sư,,21.0295837,105.8490762,,HN,,,place_of_worship,,,False,2025-11-25,osm,,
HN-OSM-0042,N446031971,Vikki Bank,,21.0127621,105.8204372,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0043,N446031972,"VCB,BIDV,ANZ,HSBC",,21.0096287,105.8239402,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0044,N446031978,Chùa Trung Kính Thượng,,21.0133523,105.80608,,HN,,,place_of_worship,,,False,2025-11-25,osm,,
HN-OSM-0045,N446031980,Trạm y tế Trung Hòa,,21.0080088,105.8035297,,HN,,,clinic,,,False,2025-11-25,osm,,
HN-OSM-0046,N446032202,VIB,,21.0062523,105.8038978,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0047,N446033479,Thành Công,,21.0137437,105.8132213,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0048,N446043000,Trà Xuân Tửu,,21.0297549,105.8277638,,HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0049,N446043425,Cây Si,,21.0288674,105.8431006,,HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0050,N446043903,MB Bank,,21.0379512,105.8089142,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0051,N446044132,LPBank,,21.0136495,105.8343429,,HN,,,bank,,,False,2025-11-25,osm,,
HN-OSM-0052,N446044135,VPBank,,21.021849,105.831529,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0053,N446044157,Agribank,,20.997439,105.8501619,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0054,N446044158,Rạp Phim Bạch Mai,,20.998086,105.850439,,HN,,,cinema,,,False,2025-11-25,osm,,
HN-OSM-0055,N446044219,VietinBank,,21.0089415,105.8590216,,HN,,,bank,,,False,2025-11-25,osm,,
HN-OSM-0056,N446044221,Vietcombank,,21.0094001,105.8564567,Đường Trần Khát Chân,HN,,,bank,,,False,2025-11-25,osm,,
HN-OSM-0057,N446044222,Nhà hàng Thành Lộc,,21.0083549,105.8567708,,HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0058,N446044272,Vikki Bank,,21.002921,105.858905,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0059,N448841326,vietcombank,,21.0035224,105.8211221,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0060,N449627267,Trường Trung học cơ sở Lương Thế Vinh,,20.9933127,105.8146824,,HN,,,school,,,False,2025-11-25,osm,,
HN-OSM-0061,N449628162,Đình Khương Đình,,20.9922894,105.8164724,,HN,,,place_of_worship,,,False,2025-11-25,osm,,
HN-OSM-0062,N481836341,VCB,,21.043141,105.8231994,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0063,N481837528,Cà Phê Hao,,21.041759,105.8702416,,HN,,,cafe,,,False,2025-11-25,osm,,
HN-OSM-0064,N481837568,KFC,,21.0470606,105.8781666,"405, Đường Nguyễn Văn Cừ",HN,,,fast_food,fried_chicken,,False,2025-11-25,osm,,
HN-OSM-0065,N481837601,Techcombank,,21.0367665,105.8531401,Đường Trần Nhật Duật,HN,,,bank,,,False,2025-11-25,osm,,
HN-OSM-0066,N481838440,Cây Xăng Dốc Tam Đa,,21.0433351,105.8184609,"Dốc Tam Đa, Tây Hồ",HN,TH,,fuel,,,False,2025-11-25,osm,,
HN-OSM-0067,N481838466,Cửa hàng xăng dầu số 14,,21.0441979,105.8155123,Đường Thụy Khuê,HN,,,fuel,,,False,2025-11-25,osm,,
HN-OSM-0068,N610739817,HSBC,,21.0251257,105.8435142,,HN,,,bank,,,False,2025-11-25,osm,,
HN-OSM-0069,N610739909,Quán Pub Mika,,21.0241143,105.8495331,,HN,,,pub,,,False,2025-11-25,osm,,
HN-OSM-0070,N707253009,Khách Sạn Đông Á,,21.0353948,105.8533211,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0071,N707253042,Thu Giang Guest House,,21.0316783,105.8479749,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0072,N708488307,Real Darling Cafe Guesthouse,,21.0326388,105.8495639,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0073,N708488311,Khách Sạn Classic 2,,21.0346495,105.8517404,"49, Lương Ngọc Quyến",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0074,N708488313,Khách Sạn Indochina Queen,,21.0354757,105.8527489,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0075,N708488315,Khách Sạn Hanoi Backpackers,,21.0293871,105.8480711,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0076,N708488335,Khách Sạn Hanoi Phoenix II,,21.0354506,105.8525879,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0077,N708488337,Phu Hoa,Phu Hoa Tourist Guest House,21.0334478,105.8500291,"16, Lương Văn Can",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0078,N708488339,Khách Sạn Little Hanoi Diamond,,21.033677,105.8476149,"11, Bát Đàn",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0079,N708488342,Khách Sạn Little Hanoi,Little Hanoi Deluxe Hotel,21.0349399,105.8469714,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0080,N708488343,Prince Hotel,,21.0347507,105.8516905,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0081,N708488382,Khách Sạn Classic,,21.032831,105.8539652,"41, Hàng Bè",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0082,N708488383,Prince 57 Hotel,,21.0326352,105.8539615,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0083,N708488386,Khách Sạn Hanoi Youth,,21.0331149,105.8504878,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0084,N708488387,Tien Thuy Hotel,,21.0321235,105.8549831,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0085,N708488388,Khách Sạn Hanoi Gecko 2,,21.0334005,105.85244,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0086,N708630499,Khách Sạn Golden Lotus,,21.0308292,105.8493639,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0087,N708630512,Zephyr Hotel,,21.0256167,105.8514292,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0088,N708695655,Khách Sạn Bạch Tùng Điệp,,21.0329471,105.847996,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0089,N708695656,Khách Sạn Camellia,,21.033588,105.852824,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0090,N708695657,Khách Sạn Hanoi Gecko III,,21.0336704,105.8473559,Bát Đàn,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0091,N708695659,The Drift Backpackers Hostel,,21.0191472,105.8484037,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0092,N708698000,Khách Sạn Maison D'Hanoi,,21.0311045,105.8494873,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0093,N721788305,Nhà Hàng Little Hanoi,,21.0321895,105.850937,"21, Phố Hàng Gai",HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0094,N721788307,Nhà Hàng New Day,,21.0346545,105.853359,"72, Mã Mây",HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0095,N721836715,Quán Ăn Ngon - Phan Bội Châu,Quan An Ngon,21.0262611,105.8434161,"18, Phố Phan Bội Châu",HN,,,restaurant,vietnamese,,False,2025-11-25,osm,,
HN-OSM-0096,N721836727,Xoi Van Anh,,21.033942,105.8546062,,HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0097,N721836730,Cà Phê Nola,,21.0340721,105.8535859,,HN,,,cafe,,,False,2025-11-25,osm,,
HN-OSM-0098,N721906714,Sushi Hokkaido Sachi,,21.0202197,105.8543053,"33, Phố Trần Hưng Đạo, Hoàn Kiếm",HN,HK,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0099,N721906718,Nhà Hàng Khazaana Indian,,21.0286735,105.857296,,HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0100,N721906721,Tandoor Indian Cuisine,,21.0335791,105.8537345,Phố Hàng Bè,HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0101,N723642233,The King Cafe,,21.0348473,105.8515895,,HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0102,N723642240,Nhà Hàng Ladybird,,21.0357539,105.8515631,,HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0103,N723642244,Nhà Hàng Gecko,,21.0348198,105.8525664,,HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0104,N723642258,Quán Pub Finnegan's Irish,,21.0323539,105.8468029,,HN,,,pub,,,False,2025-11-25,osm,,
HN-OSM-0105,N723642261,Quán Pub Irish Wolfhound,,21.0350376,105.8537954,,HN,,,pub,,,False,2025-11-25,osm,,
HN-OSM-0106,N723642373,Tamarind Cafe,,21.0341589,105.8533099,,HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0107,N723671512,R&R Tavern,,21.027487,105.8443647,,HN,,,pub,,,False,2025-11-25,osm,,
HN-OSM-0108,N723671517,Nhà Hàng Âu Lạc Brazil II,,21.0298564,105.8409205,"6a, Phố Cao Bá Quát",HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0109,N723671523,Nhà Hàng Mediterraneo,,21.0288946,105.8498777,,HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0110,N723671525,Nhà Hàng Classico,,21.025414,105.8451399,,HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0111,N723684563,Nhà Hàng La Badiane,,21.0265884,105.8432573,"10, Nam Ngư",HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0112,N723684568,Nhà Hàng Hoa Sữa,,21.0212237,105.8474967,,HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0113,N723795403,Nhà Hàng Half Man Half Noodle,,21.0350466,105.8530045,,HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0114,N723795404,Quán Bar Dragonfly,,21.0358287,105.8522274,,HN,,,bar,,,False,2025-11-25,osm,,
HN-OSM-0115,N723795406,Roots Reggae bar,,21.0350376,105.8541586,,HN,,,bar,,,False,2025-11-25,osm,,
HN-OSM-0116,N723795407,Phuc Tan Bar,,21.0383923,105.8551456,,HN,,,bar,,,False,2025-11-25,osm,,
HN-OSM-0117,N723795408,Solace,,21.0301308,105.8609285,,HN,,,bar,,,False,2025-11-25,osm,,
HN-OSM-0118,N723795544,Hybra Ultra Lounge,,21.0356982,105.853259,"32, Mã Mây, Hoàn Kiếm",HN,HK,,bar,,,False,2025-11-25,osm,,
HN-OSM-0119,N724828999,Vietcombank,,21.031509,105.8234133,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0120,N724829009,HSBC,,21.0241061,105.8573675,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0121,N724829072,Vpbank,,21.0379813,105.8106952,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0122,N724829079,Vietcombank,,21.0289011,105.849849,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0123,N724829090,Vietcombank,,21.0527814,105.8372479,Phố Yên Phụ,HN,,,bank,,,False,2025-11-25,osm,,
HN-OSM-0124,N724829098,DongABank,,21.0349596,105.8250975,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0125,N724829118,Agribank,,21.0378041,105.8114021,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0126,N724829145,Sacombank,,21.0323422,105.8468201,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0127,N724829179,VietinBank,,21.0382692,105.8157044,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0128,N724829189,Vikki Bank,,21.044858,105.8743751,Đường Nguyễn Văn Cừ,HN,,,bank,,,False,2025-11-25,osm,,
HN-OSM-0129,N724829200,MB CRM,,20.9978576,105.8680277,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0130,N724829259,BIDV CRM,,21.0240569,105.8109658,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0131,N724829317,Agribank,,21.0515717,105.8085966,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0132,N724829353,Eximbank,,21.0379712,105.8108132,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0133,N724829381,Vikki Bank,,21.0129422,105.8202147,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0134,N724829386,BIDV,,21.0490084,105.8829206,Đường Nguyễn Văn Cừ,HN,,,bank,,,False,2025-11-25,osm,,
HN-OSM-0135,N724829399,Vietcombank,,21.0299823,105.8502676,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0136,N724829405,VietinBank,,21.0342361,105.8144288,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0137,N724829414,VietinBank,,21.0266729,105.8563828,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0138,N724829415,Saigon Bank,,21.0142091,105.8184886,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0139,N724829418,Vietcombank,,21.0505955,105.8846533,Đường Nguyễn Văn Cừ,HN,,,bank,,,False,2025-11-25,osm,,
HN-OSM-0140,N724829422,BIDV,,20.9704262,105.8416137,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0141,N724829447,Techcombank,,21.0190755,105.8554044,Phố Phan Chu Trinh,HN,,,bank,,,False,2025-11-25,osm,,
HN-OSM-0142,N724829470,Vikki Bank,,21.0355484,105.8396244,Đường Hoàng Diệu,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0143,N724829495,BIDV,,21.0315443,105.8232535,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0144,N724829496,VietinBank,,21.0376537,105.8492387,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0145,N724829603,SHB,,21.0352249,105.8205776,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0146,N724829630,VietinBank,,21.0348294,105.8267069,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0147,N724829672,BIDV,,21.019394,105.8338444,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0148,N724829676,Sacombank,,21.0315159,105.8234149,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0149,N724829684,VP Bank,,21.0129634,105.8202213,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0150,N724829687,VietinBank,,21.0141988,105.8185149,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0151,N724829709,Techcombank,,21.0353959,105.8204748,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0152,N724829769,BIDV,,21.0383753,105.8399342,Đường Hoàng Diệu,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0153,N724829774,Techcombank,,21.0349696,105.825119,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0154,N724829820,Techcombank,,21.0466693,105.8783124,Đường Nguyễn Văn Cừ,HN,,,bank,,,False,2025-11-25,osm,,
HN-OSM-0155,N724829850,Vietcombank,,21.0422082,105.7901315,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0156,N724829856,Saigon Bank,,21.0130373,105.8201086,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0157,N724829859,Vietcombank,,21.019384,105.8339732,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0158,N724829877,VIB,,21.0353476,105.8146863,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0159,N724829905,Techcombank,,21.0133631,105.8199155,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0160,N729787433,Petrolimex,,21.0153211,105.8091008,,HN,,,fuel,,,False,2025-11-25,osm,,
HN-OSM-0161,N729787504,Petrolimex,,21.0638951,105.8949573,,HN,,,fuel,,,False,2025-11-25,osm,,
HN-OSM-0162,N729787512,Cửa Hàng Xăng Dầu Quân Đội,,21.0379944,105.8097676,,HN,,,fuel,,,False,2025-11-25,osm,,
HN-OSM-0163,N729787516,Petrolimex,,21.0444482,105.8461178,"01, Phố Hàng Bún, Quận Ba Đình",HN,BD,,fuel,,,False,2025-11-25,osm,,
HN-OSM-0164,N729787522,Petrolimex,,20.9933489,105.7966028,,HN,,,fuel,,,False,2025-11-25,osm,,
HN-OSM-0165,N729787566,Cửa Hàng Xăng Dầu Số 6,,20.9520567,105.7516426,,HN,,,fuel,,,False,2025-11-25,osm,,
HN-OSM-0166,N729787575,CHXD số 1,,21.0645151,105.8941288,,HN,,,fuel,,,False,2025-11-25,osm,,
HN-OSM-0167,N729787581,Cây Xăng Công Ty CP Dệt May Công Nghiệp Hà Nội,,20.988518,105.8664787,,HN,,,fuel,,,False,2025-11-25,osm,,
HN-OSM-0168,N729787595,Petrolimex,,21.0317251,105.8300864,,HN,,,fuel,,,False,2025-11-25,osm,,
HN-OSM-0169,N729787596,Petrolimex,,20.9993059,105.8084142,,HN,,,fuel,,,False,2025-11-25,osm,,
HN-OSM-0170,N729787598,Petrolimex,,20.9779748,105.7855967,Đường Trần Phú,HN,,,fuel,,,False,2025-11-25,osm,,
HN-OSM-0171,N729787599,Trạm xăng dầu số 9 - CTXD Quân đội,,21.0183281,105.8612833,,HN,,,fuel,,,False,2025-11-25,osm,,
HN-OSM-0172,N729787609,Petrolimex,,21.0173223,105.8036302,,HN,,,fuel,,,False,2025-11-25,osm,,
HN-OSM-0173,N729787624,PV Oil,,21.0441883,105.8841708,,HN,,,fuel,,,False,2025-11-25,osm,,
HN-OSM-0174,N729787625,Đại Lý Xăng Dầu Phú Nghĩa,,20.9523573,105.751943,,HN,,,fuel,,,False,2025-11-25,osm,,
HN-OSM-0175,N733355066,Cà Phê AnAn,,21.0446359,105.8027367,"1, Phùng Chí Kiên",HN,,,cafe,,,False,2025-11-25,osm,,
HN-OSM-0176,N773601261,Pho 10,Pho 10 ly quoc su;Pho 10 Ly Quoc Su,21.0304724,105.8488474,"10, Phố Lý Quốc Sư",HN,,,restaurant,vietnamese,,False,2025-11-25,osm,,
HN-OSM-0177,N773601263,Puku,Puku (Australian Football),21.0294934,105.8435381,,HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0178,N779155034,Rising Dragon,,21.0324116,105.8539573,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0179,N779155036,Khách Sạn Hanoi Elegance 2,,21.0346906,105.8535697,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0180,N779155037,Sunshine Palace,,21.0350341,105.8533618,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0181,N779155042,Khách Sạn Joseph's,,21.0282816,105.8483502,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0182,N779155047,Khách Sạn Boutique,,21.0379401,105.8518102,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0183,N779155050,Khách Sạn Blue Star,,21.0336734,105.8474742,Bát Đàn,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0184,N779155052,Khách Sạn Hanoi Cozy 2,,21.0327548,105.8537342,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0185,N915321863,Cà Phê Hồ Thanh Nhàn,,21.005952,105.8591623,,HN,,,cafe,,,False,2025-11-25,osm,,
HN-OSM-0186,N922396410,Sheraton Hanoi,,21.0597444,105.8320123,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0187,N963611886,Thai Village,,21.0320076,105.8512129,"3B, Phố Lê Thái Tổ, Hoàn Kiếm",HN,HK,,restaurant,thai,,False,2025-11-25,osm,,
HN-OSM-0188,N963611948,Khách Sạn Thaison I,,21.0305739,105.8564189,"7-9, Phố Hàng Vôi",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0189,N963612007,BAOVIET Bank,,21.0309175,105.8507371,"8, Phố Lê Thái Tổ, Hoàn Kiếm",HN,HK,,bank,,,False,2025-11-25,osm,,
HN-OSM-0190,N963612010,HSBC,HSBC,21.0319503,105.8512357,,HN,,,bank,,,False,2025-11-25,osm,,
HN-OSM-0191,N963612075,VietinBank,,21.0292837,105.8564116,,HN,,,bank,,,False,2025-11-25,osm,,
HN-OSM-0192,N963612101,Tien Phong Bank,,21.030578,105.8561325,,HN,,,bank,,,False,2025-11-25,osm,,
HN-OSM-0193,N969250535,Khách Sạn Hà Nội Emerald,,21.0339948,105.8535544,"109, Mã Mây",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0194,N969250543,Sunshine 2,,21.0343564,105.8533288,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0195,N969250546,Khách Sạn Especen,,21.0333592,105.8537508,"22, Phố Hàng Bè",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0196,N969250553,Khách Sạn Bamboo,,21.0331185,105.8537687,"32, Phố Hàng Bè",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0197,N969250573,Khách Sạn Golden Wings,,21.0340122,105.8532958,"106, Mã Mây",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0198,N969250576,Le Pub,Le Pub,21.033101,105.8539305,"25, Hàng Bè",HN,,,pub,,,False,2025-11-25,osm,,
HN-OSM-0199,N969250577,Khách Sạn Friendly,,21.0347247,105.8533643,"68, Mã Mây",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0200,N969250583,Khách Sạn Hoà Bình Palace,,21.0330675,105.8539845,"27, Hàng Bè",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0201,N969250584,Khách Sạn Allura,,21.0338753,105.8536358,"8, Hàng Bạc",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0202,N969250591,Khách Sạn Golden Wings II,,21.0341376,105.8535652,"99, Mã Mây",HN,,,hotel,,,False,2025-11-25,osm,,
